products_export_1 
Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status 
aussie-total-miracle-conditioner-revitalisant-12oz-copy,Aussie Total Miracle Shampoo 12oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/00381519183362_C1N1_dt.png?v=1737710012,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
aussie-total-miracle-conditioner-revitalisant-12oz,Aussie Total Miracle Conditioner & Revitalisant 12oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,8.33,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_5facbd96-6a2e-48c2-bb43-a87e16306f6a.png?v=1737696386,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,7.57,TRUE,,,active
aussie-miracle-coils-nourishing-oil-3-2oz,Aussie Miracle Coils Nourishing Oil 3.2oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_05466c20-cafc-4f5f-ab07-b354abf83ee4.png?v=1737696026,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
aussie-miracle-coils-silicon-free-shampoo-16oz,AUSSIE Miracle Coils Silicon Free Shampoo 16oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_82bacf2b-1256-4003-8cf4-ef167d6f2708.png?v=1737695869,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
aussie-miracle-coils-silicon-free-conditioner-16oz,AUSSIE Miracle Coils Silicon Free Conditioner 16oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,deny,manual,10.70,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_fd86dd14-3ea4-4b2d-8b6f-70e47712ee61.png?v=1737695715,1,,FALSE,,,543616,,,,,,,,,,,,,,,,,,,,lb,,9.73,TRUE,,,active
aussie-miracle-coils-shaping-jelly-6-8oz,AUSSIE Miracle Coils Shaping Jelly 6.8oz,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,BQH,TRUE,Title,Default Title,,,,,,,,,0.0,,continue,manual,9.52,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_badab414-db95-4187-b2ae-4321f5dfc8cf.png?v=1737695365,1,,FALSE,,,1901,,,,,,,,,,,,,,,,,,,,lb,,8.65,TRUE,,,active
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,Prime Chocolate 10A 100% Unprocessed Human Hair 3pcs,,BEAUTY FETCH,Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Extensions,,BQH,TRUE,Lengths (Pack),10/12/14,,Texture,DEEP WAVE,,,,,,0.0,,deny,manual,35.71,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_c2fecae5-c83c-441a-96ba-f6ca0c768ef3.jpg?v=1737694251,1,,FALSE,,,4057,,,,,,,,,,,,,,,,,,,,lb,,32.46,TRUE,,,active
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,10/12/14,,,JERRY CURL,,,,,,0.0,,deny,manual,35.71,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_601fa9ed-3cf2-4e1c-aabc-64a8abf60b10.jpg?v=1737694335,2,,,,,,,,,,,,,,,,,,,,,,,,,lb,,32.46,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,10/12/14,,,BODY WAVE,,,,,,0.0,,deny,manual,35.71,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/image_fbbbd5a1-7c81-4c93-8202-89e038a12bf2.jpg?v=1737694372,3,,,,,,,,,,,,,,,,,,,,,,,,,lb,,32.46,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,12/14/16,,,DEEP WAVE,,,,,,0.0,,deny,manual,47.62,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,43.29,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,12/14/16,,,JERRY CURL,,,,,,0.0,,deny,manual,47.62,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,43.29,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,12/14/16,,,BODY WAVE,,,,,,0.0,,deny,manual,47.62,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,43.29,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,14/16/18,,,DEEP WAVE,,,,,,0.0,,deny,manual,70.25,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,63.86,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,14/16/18,,,JERRY CURL,,,,,,0.0,,deny,manual,70.25,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,63.86,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,14/16/18,,,BODY WAVE,,,,,,0.0,,deny,manual,70.25,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,63.86,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,16/18/20,,,DEEP WAVE,,,,,,0.0,,deny,manual,82.15,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,74.68,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,16/18/20,,,JERRY CURL,,,,,,0.0,,deny,manual,82.15,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,74.68,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,16/18/20,,,BODY WAVE,,,,,,0.0,,deny,manual,82.15,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,74.68,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,18/20/22,,,DEEP WAVE,,,,,,0.0,,deny,manual,94.06,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,85.51,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,18/20/22,,,JERRY CURL,,,,,,0.0,,deny,manual,94.06,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,85.51,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,18/20/22,,,BODY WAVE,,,,,,0.0,,deny,manual,94.06,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,85.51,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,20/22/24,,,DEEP WAVE,,,,,,0.0,,deny,manual,117.88,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,107.16,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,20/22/24,,,JERRY CURL,,,,,,0.0,,deny,manual,117.88,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,107.16,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,20/22/24,,,BODY WAVE,,,,,,0.0,,deny,manual,117.88,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,107.16,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,22/24/26,,,DEEP WAVE,,,,,,0.0,,deny,manual,153.59,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,139.63,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,22/24/26,,,JERRY CURL,,,,,,0.0,,deny,manual,153.59,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,139.63,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,22/24/26,,,BODY WAVE,,,,,,0.0,,deny,manual,153.59,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,139.63,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,24/26/28,,,DEEP WAVE,,,,,,0.0,,deny,manual,177.32,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,161.28,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,24/26/28,,,JERRY CURL,,,,,,0.0,,deny,manual,177.32,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,161.28,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,24/26/28,,,BODY WAVE,,,,,,0.0,,deny,manual,177.32,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,161.28,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,26/28/30,,,DEEP WAVE,,,,,,0.0,,deny,manual,213.17,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,193.76,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,26/28/30,,,JERRY CURL,,,,,,0.0,,deny,manual,213.17,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,193.76,,,,
prime-chocolate-10a-100-unprocessed-human-hair-3pcs,,,,,,,,,26/28/30,,,BODY WAVE,,,,,,0.0,,deny,manual,213.17,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,193.76,,,,
style-factor-edge-booster-extra-strength-and-moisture,Style Factor Edge Booster Extra Strength And Moisture,,BEAUTY FETCH,Health & Beauty > Personal Care > Hair Care > Hair Styling Products,,BQH,TRUE,Type,Ruby,,Size,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/images_a7389548-d30e-4439-9e48-f912bc485c1f.jpg?v=1733791552,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,2.15,TRUE,,,active
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Ruby,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_c2ee211b-c6e3-4766-9850-20b1b6cb089f.jpg?v=1733791597,2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Ruby,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_6abb16fc-c541-4b95-a37d-d600a92aac9f.jpg?v=1733791600,3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Ruby,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,4,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_4a2e5113-d68f-43a4-b9a0-9b5f8de26dac.jpg?v=1733791614,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Sapphire,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/download_d9138350-6966-4bd0-9c8a-5cf27b28d059.jpg?v=1733791618,5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Pink-1.jpg?v=1733792897,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Sapphire,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_Ruby-1_9aa4c88e-da96-4b4b-bf72-b35f362d109b.jpg?v=1733792027,6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Pink-1.jpg?v=1733792897,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Sapphire,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_Pink-1.jpg?v=1733792039,7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Pink-1.jpg?v=1733792897,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Sapphire,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_Morganite.jpg?v=1733792044,8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Pink-1.jpg?v=1733792897,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Morganite,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_PinkBeryl.jpg?v=1733792048,9,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Morganite.jpg?v=1733792910,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Morganite,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_Amber.jpg?v=1733792051,10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Morganite.jpg?v=1733792910,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Morganite,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_Turquenite.jpg?v=1733792055,11,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Morganite.jpg?v=1733792910,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Morganite,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_orangeruby.jpg?v=1733792059,12,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Morganite.jpg?v=1733792910,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Beryl,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/EB-thick-coarse_Blue-Sapphire_0.5oz_WEB.jpg?v=1733792061,13,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_PinkBeryl.jpg?v=1733793031,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Beryl,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/mini_Extra-Strength_VioletCrystal.jpg?v=1733792067,14,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_PinkBeryl.jpg?v=1733793031,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Beryl,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_0.5_Green-Beryl_web.jpg?v=1733792070,15,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_PinkBeryl.jpg?v=1733793031,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Pink Beryl,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Pink-1.jpg?v=1733792897,16,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_PinkBeryl.jpg?v=1733793031,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Amber,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Morganite.jpg?v=1733792910,17,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Amber.jpg?v=1733793048,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Amber,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_PinkBeryl.jpg?v=1733793031,18,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Amber.jpg?v=1733793048,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Amber,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Amber.jpg?v=1733793048,19,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Amber.jpg?v=1733793048,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Amber,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Turquenite.jpg?v=1733793184,20,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Amber.jpg?v=1733793048,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Turquenite,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/061623_Orange-9-copy.jpg?v=1733793195,21,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Turquenite.jpg?v=1733793184,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Turquenite,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Blue-Sapphire.jpg?v=1733793277,22,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Turquenite.jpg?v=1733793184,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Turquenite,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/0.85_ExtraStrength_VioletCristal.jpg?v=1733793297,23,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Turquenite.jpg?v=1733793184,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Turquenite,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Green-Beryl_web.jpg?v=1733793310,24,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Turquenite.jpg?v=1733793184,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Orange Ruby,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/061623_Orange-9-copy.jpg?v=1733793195,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Orange Ruby,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/061623_Orange-9-copy.jpg?v=1733793195,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Orange Ruby,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/061623_Orange-9-copy.jpg?v=1733793195,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Orange Ruby,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/061623_Orange-9-copy.jpg?v=1733793195,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Blue Sapphire,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Blue-Sapphire.jpg?v=1733793277,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Blue Sapphire,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Blue-Sapphire.jpg?v=1733793277,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Blue Sapphire,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Blue-Sapphire.jpg?v=1733793277,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Blue Sapphire,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/9.46_Extra-Strength_Blue-Sapphire.jpg?v=1733793277,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Violet Crystal,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/0.85_ExtraStrength_VioletCristal.jpg?v=1733793297,lb,,2.15,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Violet Crystal,,,3.38oz,,,,,,0.0,,continue,manual,13.09,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/0.85_ExtraStrength_VioletCristal.jpg?v=1733793297,lb,,11.90,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Violet Crystal,,,9.46oz,,,,,,0.0,,continue,manual,19.04,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/0.85_ExtraStrength_VioletCristal.jpg?v=1733793297,lb,,17.31,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Violet Crystal,,,16.9oz,,,,,,0.0,,continue,manual,23.80,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/0.85_ExtraStrength_VioletCristal.jpg?v=1733793297,lb,,21.64,,,,
style-factor-edge-booster-extra-strength-and-moisture,,,,,,,,,Green Beryl,,,0.5oz,,,,,,0.0,,continue,manual,2.36,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0889/4637/7073/files/Extra-Strength_9.46_Green-Beryl_web.jpg?v=1733793310,lb,,2.15,,,,
